CVE,Severity,Year,Month,Patches,Affected Versions,cwe,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_huawei
CVE-2020-0177,Medium,2021,3,Android Security Bulletins,,CWE-862,"In connect() of PanService.java, there is a possible permissions bypass. This could lead to local escalation of privilege to change network connection settings with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-126206353",Android-10,2020-06-11T15:15:15.440,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,HIGH,NONE,5.5,MEDIUM,Missing Authorization,2021-03-01
CVE-2020-0216,Medium,2021,3,Android Security Bulletins,,CWE-190,"In phNciNfc_RecvMfResp of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-126204073",Android-10,2020-06-11T15:15:18.237,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Integer Overflow or Wraparound,2021-03-01
CVE-2020-0216,Medium,2021,3,Android Security Bulletins,,CWE-787,"In phNciNfc_RecvMfResp of phNxpExtns_MifareStd.cpp, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-126204073",Android-10,2020-06-11T15:15:18.237,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-03-01
CVE-2020-0219,Medium,2021,3,Android Security Bulletins,,CWE-476,In onCreate of SliceDeepLinkSpringBoard.java there is a possible insecure Intent. This could lead to local elevation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-122836081,Android-10,2020-06-11T15:15:18.440,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,NULL Pointer Dereference,2021-03-01
CVE-2020-0206,Medium,2021,3,Android Security Bulletins,,CWE-20,"In the settings app, there is a possible app crash due to improper input validation. This could lead to local denial of service of the Settings app with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-136005061",Android-10,2020-06-11T15:15:17.473,2020-06-15T14:31:12.650,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Improper Input Validation,2021-03-01
CVE-2020-0133,Medium,2021,3,Android Security Bulletins,,CWE-276,"In MockLocationAppPreferenceController.java, it is possible to mock the GPS location of the device due to a permissions bypass. This could lead to local escalation of privilege with User execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145136060",Android-10,2020-06-11T15:15:12.550,2020-06-17T19:43:52.977,cvssMetricV31,LOCAL,LOW,LOW,REQUIRED,HIGH,HIGH,HIGH,7.3,HIGH,Incorrect Default Permissions,2021-03-01
CVE-2020-0165,Medium,2021,3,Android Security Bulletins,,CWE-787,"In phNxpNciHal_NfcDep_cmd_ext of phNxpNciHal_NfcDepSWPrio.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139532977",Android-10,2020-06-11T15:15:14.630,2020-06-12T17:46:18.057,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-03-01
CVE-2020-0153,Medium,2021,3,Android Security Bulletins,,CWE-787,"In phNxpNciHal_write_ext of phNxpNciHal_ext.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139733543",Android-10,2020-06-11T15:15:13.847,2020-06-12T17:55:09.277,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-03-01
CVE-2020-0164,Medium,2021,3,Android Security Bulletins,,CWE-125,"In phNxpNciHal_NfcDep_cmd_ext of phNxpNciHal_NfcDepSWPrio.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139736125",Android-10,2020-06-11T15:15:14.567,2020-06-11T16:36:41.797,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0155,Medium,2021,3,Android Security Bulletins,,CWE-787,"In phNxpNciHal_send_ese_hal_cmd of phNxpNciHal_ext.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with User execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139736386",Android-10,2020-06-11T15:15:13.973,2020-06-11T17:01:41.700,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-03-01
CVE-2020-0186,Medium,2021,3,Android Security Bulletins,,CWE-787,"In hal_fd_init of hal_fd.cc, there is a possible out of bounds write due to an incorrect bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146144463",Android-10,2020-06-11T15:15:16.177,2020-06-15T15:35:22.570,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,Out-of-bounds Write,2021-03-01
CVE-2020-0144,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btm_proc_sp_req_evt of btm_sec.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142543497",Android-10,2020-06-11T15:15:13.287,2020-06-12T19:11:27.233,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0145,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btm_simple_pair_complete of btm_sec.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142544079",Android-10,2020-06-11T15:15:13.347,2020-06-12T18:54:22.410,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0149,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btu_hcif_mode_change_evt of btu_hcif.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142544089",Android-10,2020-06-11T15:15:13.617,2020-06-12T19:05:39.443,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0146,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btu_hcif_hardware_error_evt of btu_hcif.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142546561",Android-10,2020-06-11T15:15:13.410,2020-06-12T18:58:51.840,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0147,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btu_hcif_esco_connection_chg_evt of btu_hcif.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142638392",Android-10,2020-06-11T15:15:13.487,2020-06-12T18:45:32.507,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0148,Medium,2021,3,Android Security Bulletins,,CWE-125,"In btu_hcif_pin_code_request_evt, btu_hcif_link_key_request_evt, and btu_hcif_link_key_notification_evt of btu_hcif.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142638492",Android-10,2020-06-11T15:15:13.550,2020-06-12T19:04:31.583,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0185,Medium,2021,3,Android Security Bulletins,,CWE-125,"In avrc_pars_browsing_cmd of avrc_pars_tg.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-79945152",Android-10,2020-06-11T15:15:16.113,2020-06-12T16:44:24.313,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0157,Medium,2021,3,Android Security Bulletins,,CWE-125,"In nfa_hci_conn_cback of nfa_hci_main.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to remote information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-139740814",Android-10,2020-06-11T15:15:14.097,2020-06-12T18:51:58.110,cvssMetricV31,NETWORK,LOW,HIGH,NONE,HIGH,NONE,NONE,4.9,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0214,Medium,2021,3,Android Security Bulletins,,CWE-125,"In ce_t4t_process_select_file_cmd of ce_t4t.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-140292264",Android-10,2020-06-11T15:15:18.097,2020-06-12T18:53:40.970,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Out-of-bounds Read,2021-03-01
CVE-2020-0159,Medium,2021,3,Android Security Bulletins,,CWE-125,"In rw_mfc_writeBlock of rw_mfc.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-140768035",Android-10,2020-06-11T15:15:14.223,2020-06-11T16:56:16.237,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0158,Medium,2021,3,Android Security Bulletins,,CWE-125,"In nfc_ncif_proc_t3t_polling_ntf of nfc_ncif.cc, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141547128",Android-10,2020-06-11T15:15:14.160,2020-06-11T16:56:24.223,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0154,Medium,2021,3,Android Security Bulletins,,CWE-125,"In nci_proc_core_rsp of nci_hrcv.cc, there is a possible out of bounds read due to an incorrect bounds check. This could lead to local information disclosure via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-141550919",Android-10,2020-06-11T15:15:13.910,2020-06-12T18:15:54.187,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0150,Medium,2021,3,Android Security Bulletins,,CWE-787,"In rw_t3t_message_set_block_list of rw_t3t.cc, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-142280329",Android-10,2020-06-11T15:15:13.660,2020-06-12T19:10:53.327,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2021-03-01
CVE-2020-0139,Medium,2021,3,Android Security Bulletins,,CWE-125,"In NDEF_MsgValidate of ndef_utils.c, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure if a malformed NFC tag is provided by the firmware. System execution privileges are needed and user interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145520471",Android-10,2020-06-11T15:15:12.940,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0139,Medium,2021,3,Android Security Bulletins,,CWE-190,"In NDEF_MsgValidate of ndef_utils.c, there is a possible out of bounds read due to an integer overflow. This could lead to local information disclosure if a malformed NFC tag is provided by the firmware. System execution privileges are needed and user interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145520471",Android-10,2020-06-11T15:15:12.940,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Integer Overflow or Wraparound,2021-03-01
CVE-2020-0143,Medium,2021,3,Android Security Bulletins,,CWE-125,"In nfa_dm_ndef_find_next_handler of nfa_dm_ndef.c, there is a possible out of bounds read due to a missing bounds check. This could lead to local information disclosure of heap data via compromised device firmware with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-145597277",Android-10,2020-06-11T15:15:13.223,2020-06-12T19:22:48.143,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,NONE,NONE,4.4,MEDIUM,Out-of-bounds Read,2021-03-01
CVE-2020-0140,Medium,2021,3,Android Security Bulletins,,CWE-125,"In rw_i93_sm_detect_ndef of rw_i93.c, there is a possible information disclosure due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146053215",Android-10,2020-06-11T15:15:13.003,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Out-of-bounds Read,2021-03-01
CVE-2020-0142,Medium,2021,3,Android Security Bulletins,,CWE-125,"In rw_i93_sm_format of rw_i93.c, there is a possible information disclosure due to a missing bounds check. This could lead to remote information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146435761",Android-10,2020-06-11T15:15:13.143,2021-07-21T11:39:23.747,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,Out-of-bounds Read,2021-03-01
CVE-2019-19767,Medium,2021,3,Android Security Bulletins,,CWE-416,"The Linux kernel before 5.4.2 mishandles ext4_expand_extra_isize, as demonstrated by use-after-free errors in __ext4_expand_extra_isize and ext4_xattr_set_entry, related to fs/ext4/inode.c and fs/ext4/super.c, aka CID-4ea99936a163.",5.4.2,2019-12-12T20:15:17.583,2020-01-03T11:15:15.667,cvssMetricV31,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,HIGH,5.5,MEDIUM,Use After Free,2021-03-01
