CVE,Year,Month,Patches,Affected Versions,Date_huawei,ID_asb,year_asb,month_asb,spl_type_asb,date_asb,bug_asb,link_asb,Type_asb,Severity,vul_true_asb,component_asb,devices_asb,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,cwe,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,cwe_info,Date_asb
CVE-2018-10883,2019,3,Android Security Bulletins,,2019-03-01,1348,2019,03,3/5/19,,"A-117311198,","https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=8bc1379b82b8e809eef77a9fedbb75c6c297be19,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=e09463f220ca9a1a1ecfda84fcda658f99a1f12a",EoP,High,,ext4 filesystem,,"A flaw was found in the Linux kernel's ext4 filesystem. A local user can cause an out-of-bounds write in jbd2_journal_dirty_metadata(), a denial of service, and a system crash by mounting and operating on a crafted ext4 filesystem image.",,2018-07-30T16:29:00.220,2023-02-12T23:31:42.003,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,Out-of-bounds Write,2019-03-01
CVE-2018-11966,2019,3,Android Security Bulletins,,2019-03-01,1361,2019,03,3/5/19,,A-114042484,,,High,,Closed-source Component,,"Undefined behavior in UE while processing unknown IEI in OTA message in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in MDM9150, MDM9206, MDM9607, MDM9640, MDM9650, MDM9655, MSM8909W, MSM8996AU, QCS605, SD 210/SD 212/SD 205, SD 425, SD 427, SD 430, SD 435, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 650/52, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDA660, SDM439, SDM630, SDM660, SDX20, SM7150, Snapdragon_High_Med_2016, SXR1130",,2019-04-04T15:29:00.610,2019-04-07T02:21:17.280,CWE-20,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Input Validation,2019-03-01
CVE-2018-13899,2019,3,Android Security Bulletins,,2019-03-01,1355,2019,03,3/5/19,,"A-119053086,,QC-CR#2295915","https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit/?id=3e92e40969e709f97de819d196ec0c91678969ac,https://source.codeaurora.org/quic/la/kernel/msm-4.9/commit?id=f2489454258456e27f74b6f18c3ee0b15c9cac0e",,High,,Video,,"Processing messages after error may result in user after free memory fault in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables in MDM9150, MDM9206, MDM9607, MDM9650, MSM8909W, QCS605, Qualcomm 215, SD 425, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 636, SD 675, SD 712 / SD 710 / SD 670, SD 820, SD 820A, SD 845 / SD 850, SD 855, SDA660, SDM439, SDM630, SDM660, SDX20, SDX24, SM7150",,2019-05-24T17:29:01.977,2019-05-29T19:33:08.740,CWE-416,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Use After Free,2019-03-01
CVE-2018-13918,2019,3,Android Security Bulletins,,2019-03-01,1364,2019,03,3/5/19,,A-120486115,,,High,,Closed-source Component,,"kernel could return a received message length higher than expected, which leads to buffer overflow in a subsequent operation and stops normal operation in Snapdragon Auto, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wearables, in MDM9150, MDM9206, MDM9607, MDM9650, MSM8909W, QCS605, Qualcomm 215, SD 425, SD 439 / SD 429, SD 450, SD 625, SD 632, SD 675, SD 712 / SD 710 / SD 670, SD 820A, SD 835, SD 845 / SD 850, SD 855, SDM439, SDX24, SM7150",,2019-04-04T15:29:00.923,2019-05-29T18:31:34.090,CWE-119,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Improper Restriction of Operations within the Bounds of a Memory Buffer,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-362,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-362,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-362,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-416,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Use After Free,2019-03-01
CVE-2019-2006,2019,3,Android Security Bulletins,,2019-03-01,1327,2019,03,3/1/19,,A-116665972,https://android.googlesource.com/platform/frameworks/av/+/f6a40939fb77aace764df0cde4f354deae6b9883,EoP,High,9,,,"In serviceDied of HalDeathHandlerHidl.cpp, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-9Android ID: A-116665972",Android-9,2019-06-19T20:15:11.227,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2019-03-01
CVE-2019-2007,2019,3,Android Security Bulletins,,2019-03-01,1328,2019,03,3/1/19,,A-120789744,"https://android.googlesource.com/platform/frameworks/av/+/8cb1c83742196077a6c58019a08cf83ed9aaf0eb,https://android.googlesource.com/platform/frameworks/av/+/7436115ffe6a5387d8fc11780a4f6ce104c7fb1b",EoP,High,"8.1, 9",,,"In getReadIndex and getWriteIndex of FifoControllerBase.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9Android ID: A-120789744","Android-8, Android-9",2019-06-19T20:15:11.287,2020-08-24T17:37:01.140,CWE-190,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2019-03-01
CVE-2019-2007,2019,3,Android Security Bulletins,,2019-03-01,1328,2019,03,3/1/19,,A-120789744,"https://android.googlesource.com/platform/frameworks/av/+/8cb1c83742196077a6c58019a08cf83ed9aaf0eb,https://android.googlesource.com/platform/frameworks/av/+/7436115ffe6a5387d8fc11780a4f6ce104c7fb1b",EoP,High,"8.1, 9",,,"In getReadIndex and getWriteIndex of FifoControllerBase.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9Android ID: A-120789744","Android-8, Android-9",2019-06-19T20:15:11.287,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2019-03-01
CVE-2019-2007,2019,3,Android Security Bulletins,,2019-03-01,1328,2019,03,3/1/19,,A-120789744,"https://android.googlesource.com/platform/frameworks/av/+/8cb1c83742196077a6c58019a08cf83ed9aaf0eb,https://android.googlesource.com/platform/frameworks/av/+/7436115ffe6a5387d8fc11780a4f6ce104c7fb1b",EoP,High,"8.1, 9",,,"In getReadIndex and getWriteIndex of FifoControllerBase.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9Android ID: A-120789744","Android-8, Android-9",2019-06-19T20:15:11.287,2020-08-24T17:37:01.140,CWE-190,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Integer Overflow or Wraparound,2019-03-01
CVE-2019-2007,2019,3,Android Security Bulletins,,2019-03-01,1328,2019,03,3/1/19,,A-120789744,"https://android.googlesource.com/platform/frameworks/av/+/8cb1c83742196077a6c58019a08cf83ed9aaf0eb,https://android.googlesource.com/platform/frameworks/av/+/7436115ffe6a5387d8fc11780a4f6ce104c7fb1b",EoP,High,"8.1, 9",,,"In getReadIndex and getWriteIndex of FifoControllerBase.cpp, there is a possible out-of-bounds write due to an integer overflow. This could lead to local escalation of privilege in the audio server with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-8.1 Android-9Android ID: A-120789744","Android-8, Android-9",2019-06-19T20:15:11.287,2020-08-24T17:37:01.140,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,Out-of-bounds Write,2019-03-01
CVE-2019-2008,2019,3,Android Security Bulletins,,2019-03-01,1329,2019,03,3/1/19,,A-122309228,https://android.googlesource.com/platform/frameworks/av/+/49d89e9df80bbcb9629579086df99c01d75d6851,EoP,High,"8.0, 8.1, 9",,,"In createEffect of AudioFlinger.cpp, there is a possible memory corruption due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9Android ID: A-122309228","Android-8, Android-8, Android-9",2019-06-19T20:15:11.333,2021-07-21T11:39:23.747,CWE-362,cvssMetricV30,NETWORK,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.5,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-03-01
CVE-2019-2008,2019,3,Android Security Bulletins,,2019-03-01,1329,2019,03,3/1/19,,A-122309228,https://android.googlesource.com/platform/frameworks/av/+/49d89e9df80bbcb9629579086df99c01d75d6851,EoP,High,"8.0, 8.1, 9",,,"In createEffect of AudioFlinger.cpp, there is a possible memory corruption due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9Android ID: A-122309228","Android-8, Android-8, Android-9",2019-06-19T20:15:11.333,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,NETWORK,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.5,HIGH,Out-of-bounds Write,2019-03-01
CVE-2019-2008,2019,3,Android Security Bulletins,,2019-03-01,1329,2019,03,3/1/19,,A-122309228,https://android.googlesource.com/platform/frameworks/av/+/49d89e9df80bbcb9629579086df99c01d75d6851,EoP,High,"8.0, 8.1, 9",,,"In createEffect of AudioFlinger.cpp, there is a possible memory corruption due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9Android ID: A-122309228","Android-8, Android-8, Android-9",2019-06-19T20:15:11.333,2021-07-21T11:39:23.747,CWE-362,cvssMetricV30,NETWORK,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.5,HIGH,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2019-03-01
CVE-2019-2008,2019,3,Android Security Bulletins,,2019-03-01,1329,2019,03,3/1/19,,A-122309228,https://android.googlesource.com/platform/frameworks/av/+/49d89e9df80bbcb9629579086df99c01d75d6851,EoP,High,"8.0, 8.1, 9",,,"In createEffect of AudioFlinger.cpp, there is a possible memory corruption due to a race condition. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-8.0 Android-8.1 Android-9Android ID: A-122309228","Android-8, Android-8, Android-9",2019-06-19T20:15:11.333,2021-07-21T11:39:23.747,CWE-787,cvssMetricV30,NETWORK,HIGH,NONE,REQUIRED,HIGH,HIGH,HIGH,7.5,HIGH,Out-of-bounds Write,2019-03-01
CVE-2019-2010,2019,3,Android Security Bulletins,,2019-03-01,1331,2019,03,3/1/19,,A-118152591,https://android.googlesource.com/platform/hardware/nxp/nfc/+/35f34c2a18a09660e63cd509a2c37eee70893b67,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In phNxpNciHal_process_ext_rsp of phNxpNciHal_ext.cc, there is a possible out-of-bound write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9Android ID: A-118152591","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-06-19T20:15:11.443,2019-06-20T20:09:47.923,CWE-787,cvssMetricV30,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,Out-of-bounds Write,2019-03-01
CVE-2019-2012,2019,3,Android Security Bulletins,,2019-03-01,1333,2019,03,3/1/19,,A-120497437,https://android.googlesource.com/platform/system/nfc/+/93610849229c5efed04d92ca71656561f72f0d79,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In rw_t3t_act_handle_fmt_rsp of rw_t3t.cc, there is a possible out-of-bound write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9Android ID: A-120497437","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-06-19T20:15:11.537,2019-06-20T19:50:13.270,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2019-03-01
CVE-2019-2013,2019,3,Android Security Bulletins,,2019-03-01,1334,2019,03,3/1/19,,A-120497583,https://android.googlesource.com/platform/system/nfc/+/93610849229c5efed04d92ca71656561f72f0d79,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In rw_t3t_act_handle_sro_rsp of rw_t3t.cc, there is a possible out-of-bound write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9Android ID: A-120497583","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-06-19T20:15:11.600,2019-06-20T19:43:40.350,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2019-03-01
CVE-2019-2014,2019,3,Android Security Bulletins,,2019-03-01,1335,2019,03,3/1/19,,A-120499324,https://android.googlesource.com/platform/system/nfc/+/0fa50697bd0d12c309ce45067b2ac54002f558f2,EoP,High,"7.0, 7.1.1, 7.1.2, 8.0, 8.1, 9",,,"In rw_t3t_handle_get_sc_poll_rsp of rw_t3t.cc, there is a possible out-of-bound write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-7.0 Android-7.1.1 Android-7.1.2 Android-8.0 Android-8.1 Android-9Android ID: A-120499324","Android-7, Android-7, Android-7, Android-8, Android-8, Android-9",2019-06-19T20:15:11.647,2019-06-20T19:45:13.587,CWE-787,cvssMetricV30,NETWORK,LOW,NONE,REQUIRED,HIGH,HIGH,HIGH,8.8,HIGH,Out-of-bounds Write,2019-03-01
