ID,CVE,Year,Month,date,bug,link,Type,Severity,vul_true,component,devices,cwe,descriptions,published,last_modified,version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,NVD_descriptions,NVD_published,NVD_last_modified,NVD_version,cwe_info
492,CVE-2019-9271,2019,SEP,,A-69006201,,EoP,Moderate,,MNH driver,,CWE-416,In the Android kernel in the mnh driver there is a race condition due to insufficient locking. This could lead to a use-after-free which could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.190,2019-09-09T18:00:52.517,cvssMetricV31,LOCAL,HIGH,HIGH,NONE,HIGH,HIGH,HIGH,6.4,MEDIUM,In the Android kernel in the mnh driver there is a race condition due to insufficient locking. This could lead to a use-after-free which could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.190,2019-09-09T18:00:52.517,cvssMetricV31,Use After Free
493,CVE-2019-9273,2019,SEP,,A-70241598,,EoP,Moderate,,Touch driver,,CWE-416,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
493,CVE-2019-9273,2019,SEP,,A-70241598,,EoP,Moderate,,Touch driver,,CWE-667,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,Improper Locking
493,CVE-2019-9273,2019,SEP,,A-70241598,,EoP,Moderate,,Touch driver,,CWE-416,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
493,CVE-2019-9273,2019,SEP,,A-70241598,,EoP,Moderate,,Touch driver,,CWE-667,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible use after free due to improper locking. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.253,2021-07-21T11:39:23.747,cvssMetricV31,Improper Locking
494,CVE-2019-9274,2019,SEP,,A-70809925,,EoP,Moderate,,MNH driver,,CWE-787,In the Android kernel in the mnh driver there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.333,2019-09-09T17:12:49.263,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.333,2019-09-09T17:12:49.263,cvssMetricV31,Out-of-bounds Write
495,CVE-2019-9275,2019,SEP,,A-71508439,,EoP,Moderate,,MNH driver,,CWE-416,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
495,CVE-2019-9275,2019,SEP,,A-71508439,,EoP,Moderate,,MNH driver,,CWE-667,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,Improper Locking
495,CVE-2019-9275,2019,SEP,,A-71508439,,EoP,Moderate,,MNH driver,,CWE-416,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
495,CVE-2019-9275,2019,SEP,,A-71508439,,EoP,Moderate,,MNH driver,,CWE-667,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a use after free due to improper locking. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.393,2021-07-21T11:39:23.747,cvssMetricV31,Improper Locking
496,CVE-2019-9276,2019,SEP,,A-70294179,,EoP,Moderate,,Touch driver,,CWE-416,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,Use After Free
496,CVE-2019-9276,2019,SEP,,A-70294179,,EoP,Moderate,,Touch driver,,CWE-787,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,Out-of-bounds Write
496,CVE-2019-9276,2019,SEP,,A-70294179,,EoP,Moderate,,Touch driver,,CWE-416,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,Use After Free
496,CVE-2019-9276,2019,SEP,,A-70294179,,EoP,Moderate,,Touch driver,,CWE-787,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the synaptics_dsx_htc touchscreen driver there is a possible out of bounds write due to a use after free. This could lead to a local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.457,2020-08-24T17:37:01.140,cvssMetricV30,Out-of-bounds Write
497,CVE-2019-9441,2019,SEP,,A-69006882,,EoP,Moderate,,MNH driver,,CWE-20,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,Improper Input Validation
497,CVE-2019-9441,2019,SEP,,A-69006882,,EoP,Moderate,,MNH driver,,CWE-787,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,Out-of-bounds Write
497,CVE-2019-9441,2019,SEP,,A-69006882,,EoP,Moderate,,MNH driver,,CWE-20,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,Improper Input Validation
497,CVE-2019-9441,2019,SEP,,A-69006882,,EoP,Moderate,,MNH driver,,CWE-787,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is a possible out of bounds write due to improper input validation. This could lead to escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.,2019-09-06T22:15:12.737,2021-07-21T11:39:23.747,cvssMetricV30,Out-of-bounds Write
498,CVE-2019-9442,2019,SEP,,A-69808778,,EoP,Moderate,,MNH driver,,CWE-416,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
498,CVE-2019-9442,2019,SEP,,A-69808778,,EoP,Moderate,,MNH driver,,CWE-787,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,Out-of-bounds Write
498,CVE-2019-9442,2019,SEP,,A-69808778,,EoP,Moderate,,MNH driver,,CWE-416,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH,6.7,MEDIUM,In the Android kernel in the mnh driver there is possible memory corruption due to a use after free. This could lead to local escalation of privilege with System privileges required. User interaction is not needed for exploitation.,2019-09-06T22:15:12.800,2021-07-21T11:39:23.747,cvssMetricV31,Use After Free
