CVE,SMR,no_sam,vul_true,SAMSUNG,cwe,cwe_info,NVD_descriptions,android_versions,NVD_published,NVD_last_modified,NVD_version,attack_vector,attack_complexity,privileges_required,user_interaction,confidentiality_impact,integrity_impact,availability_impact,base_score,base_severity,Month,Year,Date_samsung
CVE-2016-9278,SMR-NOV 2016,False,All devices with Exynos 5433/54xx/7420 chipsets,SVE-2016-6736,CWE-20,Improper Input Validation,"The Samsung Exynos fimg2d driver for Android with Exynos 5433, 54xx, or 7420 chipsets allows local users to cause a denial of service (kernel panic) via a crafted ioctl command. The Samsung ID is SVE-2016-6736.",,2017-01-18T17:59:01.230,2017-04-25T01:59:00.687,cvssMetricV30,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,11,2016,2016-11-01
CVE-2016-2565,SMR-JAN 2016,False,,SVE-2015-5081,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,"Samsung SecEmailSync on SM-G920F build G920FXXU2COH2 (Galaxy S6) devices allows attackers to read sent e-mail messages, aka SVE-2015-5081.",,2017-04-13T16:59:01.050,2017-04-22T14:15:37.897,cvssMetricV30,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,01,2016,2016-01-01
CVE-2016-2566,SMR-JAN 2016,False,"(5.0),(5.1)",SVE-2015-5081,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Samsung SecEmailSync on SM-G920F build G920FXXU2COH2 (Galaxy S6) devices has SQL injection, aka SVE-2015-5081.",,2017-04-13T16:59:01.097,2017-04-21T19:03:22.240,cvssMetricV30,NETWORK,LOW,NONE,NONE,HIGH,HIGH,HIGH,9.8,CRITICAL,01,2016,2016-01-01
CVE-2017-5217,SMR-JAN 2017,False,"KK(4.4), L(5.0/5.1), M(6.0)",SVE-2016-6917,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,"Installing a zero-permission Android application on certain Samsung Android devices with KK(4.4), L(5.0/5.1), and M(6.0) software can continually crash the system_server process in the Android OS. The zero-permission app will create an active install session for a separate app that it has embedded within it. The active install session of the embedded app is performed using the android.content.pm.PackageInstaller class and its nested classes in the Android API. The active install session will write the embedded APK file to the /data/app directory, but the app will not be installed since third-party applications cannot programmatically install apps. Samsung has modified AOSP in order to accelerate the parsing of APKs by introducing the com.android.server.pm.PackagePrefetcher class and its nested classes. These classes will parse the APKs present in the /data/app directory and other directories, even if the app is not actually installed. The embedded APK that was written to the /data/app directory via the active install session has a very large but valid AndroidManifest.xml file. Specifically, the AndroidManifest.xml file contains a very large string value for the name of a permission-tree that it declares. When system_server tries to parse the APK file of the embedded app from the active install session, it will crash due to an uncaught error (i.e., java.lang.OutOfMemoryError) or an uncaught exception (i.e., std::bad_alloc) because of memory constraints. The Samsung Android device will encounter a soft reboot due to a system_server crash, and this action will keep repeating since parsing the APKs in the /data/app directory as performed by the system_server process is part of the normal boot process. The Samsung ID is SVE-2016-6917.","4.4, 5.0, 5.1, 6.0",2017-01-09T08:59:00.247,2017-01-11T02:59:12.870,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,HIGH,5.5,MEDIUM,01,2017,2017-01-01
CVE-2017-5217,SMR-JAN 2017,False,"KK(4.4), L(5.0/5.1), M(6.0)",SVE-2016-6917,CWE-20,Improper Input Validation,"Installing a zero-permission Android application on certain Samsung Android devices with KK(4.4), L(5.0/5.1), and M(6.0) software can continually crash the system_server process in the Android OS. The zero-permission app will create an active install session for a separate app that it has embedded within it. The active install session of the embedded app is performed using the android.content.pm.PackageInstaller class and its nested classes in the Android API. The active install session will write the embedded APK file to the /data/app directory, but the app will not be installed since third-party applications cannot programmatically install apps. Samsung has modified AOSP in order to accelerate the parsing of APKs by introducing the com.android.server.pm.PackagePrefetcher class and its nested classes. These classes will parse the APKs present in the /data/app directory and other directories, even if the app is not actually installed. The embedded APK that was written to the /data/app directory via the active install session has a very large but valid AndroidManifest.xml file. Specifically, the AndroidManifest.xml file contains a very large string value for the name of a permission-tree that it declares. When system_server tries to parse the APK file of the embedded app from the active install session, it will crash due to an uncaught error (i.e., java.lang.OutOfMemoryError) or an uncaught exception (i.e., std::bad_alloc) because of memory constraints. The Samsung Android device will encounter a soft reboot due to a system_server crash, and this action will keep repeating since parsing the APKs in the /data/app directory as performed by the system_server process is part of the normal boot process. The Samsung ID is SVE-2016-6917.","4.4, 5.0, 5.1, 6.0",2017-01-09T08:59:00.247,2017-01-11T02:59:12.870,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,NONE,NONE,HIGH,5.5,MEDIUM,01,2017,2017-01-01
CVE-2015-4034,SMR-OCT 2015,False,(4.3) and above,SVE-2015-2846,CWE-284,Improper Access Control,The createFromParcel method in the com.absolute.android.persistence.MethodSpec class in Samsung Galaxy S5s allows remote attackers to execute arbitrary files via a crafted Parcelable object in a serialized MethodSpec object.,,2015-07-06T14:59:02.407,2016-12-06T03:01:56.433,cvssMetricV2,ADJACENT_NETWORK,MEDIUM,False,False,COMPLETE,COMPLETE,COMPLETE,7.9,HIGH,10,2015,2015-10-01
CVE-2016-7988,SMR-AUG 2016,False,"KK(4.4), L(5.0/5.1), and M(6.0)",SVE-2016-6542,CWE-275,Permission Issues,"On Samsung Galaxy S4 through S7 devices, absence of permissions on the BroadcastReceiver responsible for handling the com.[Samsung].android.intent.action.SET_WIFI intent leads to unsolicited configuration messages being handled by wifi-service.jar within the Android Framework, a subset of SVE-2016-6542.",,2016-10-31T10:59:03.457,2016-12-02T23:09:01.353,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,08,2016,2016-08-01
CVE-2016-7988,SMR-AUG 2016,False,"KK(4.4), L(5.0/5.1), and M(6.0)",SVE-2016-6542,CWE-388,7PK - Errors,"On Samsung Galaxy S4 through S7 devices, absence of permissions on the BroadcastReceiver responsible for handling the com.[Samsung].android.intent.action.SET_WIFI intent leads to unsolicited configuration messages being handled by wifi-service.jar within the Android Framework, a subset of SVE-2016-6542.",,2016-10-31T10:59:03.457,2016-12-02T23:09:01.353,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,08,2016,2016-08-01
CVE-2016-7989,SMR-AUG 2016,False,"KK(4.4), L(5.0/5.1), and M(6.0)",SVE-2016-6542,CWE-254,7PK - Security Features,"On Samsung Galaxy S4 through S7 devices, a malformed OTA WAP PUSH SMS containing an OMACP message sent remotely triggers an unhandled ArrayIndexOutOfBoundsException in Samsung's implementation of the WifiServiceImpl class within wifi-service.jar. This causes the Android runtime to continually crash, rendering the device unusable until a factory reset is performed, a subset of SVE-2016-6542.",,2016-10-31T10:59:05.193,2016-12-02T23:05:44.917,cvssMetricV30,NETWORK,LOW,NONE,NONE,NONE,NONE,HIGH,7.5,HIGH,08,2016,2016-08-01
CVE-2016-2427,SMR-APR 2016,False,,,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,"The AES-GCM specification in RFC 5084, as used in Android 5.x and 6.x, recommends 12 octets for the aes-ICVlen parameter field, which might make it easier for attackers to defeat a cryptographic protection mechanism and discover an authentication key via a crafted application, aka internal bug 26234568.  NOTE: The vendor disputes the existence of this potential issue in Android, stating ""This CVE was raised in error: it referred to the authentication tag size in GCM, whose default according to ASN.1 encoding (12 bytes) can lead to vulnerabilities. After careful consideration, it was decided that the insecure default value of 12 bytes was a default only for the encoding and not default anywhere else in Android, and hence no vulnerability existed.",,2016-04-18T00:59:33.383,2024-04-11T00:55:28.480,cvssMetricV30,LOCAL,LOW,NONE,REQUIRED,HIGH,NONE,NONE,5.5,MEDIUM,04,2016,2016-04-01
CVE-2014-0974,SMR-NOV 2015,False,,,CWE-264,"Permissions, Privileges, and Access Controls","The boot_linux_from_mmc function in app/aboot/aboot.c in the Little Kernel (LK) bootloader, as distributed with Qualcomm Innovation Center (QuIC) Android contributions for MSM devices and other products, does not properly validate a certain address value, which allows attackers to write data to a controllable memory location by leveraging the ability to initiate an attempted boot of an arbitrary image.",,2014-08-25T01:55:03.087,2016-07-13T18:27:25.403,cvssMetricV2,LOCAL,MEDIUM,False,False,NONE,PARTIAL,NONE,1.9,LOW,11,2015,2015-11-01
CVE-2015-7897,SMR-OCT 2015,False,(5.0) and above,SVE-2015-4645,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,The media scanning functionality in the face recognition library in android.media.process in Samsung Galaxy S6 Edge before G925VVRU4B0G9 allows remote attackers to gain privileges or cause a denial of service (memory corruption) via a crafted BMP image file.,,2015-11-16T19:59:06.707,2015-11-17T17:54:53.857,cvssMetricV2,NETWORK,LOW,False,False,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,10,2015,2015-10-01
CVE-2021-25519,SMR-DEC 2021,False,,SVE-2021-22943,CWE-862,Missing Authorization,An improper access control vulnerability in CPLC prior to SMR Dec-2021 Release 1 allows local attackers to access CPLC information without permission.,,2021-12-08T15:15:08.453,2023-06-26T19:14:36.490,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2021,2021-12-01
CVE-2021-25519,SMR-DEC 2021,False,,SVE-2021-22943,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,An improper access control vulnerability in CPLC prior to SMR Dec-2021 Release 1 allows local attackers to access CPLC information without permission.,,2021-12-08T15:15:08.453,2023-06-26T19:14:36.490,cvssMetricV31,LOCAL,LOW,LOW,NONE,LOW,NONE,NONE,3.3,LOW,12,2021,2021-12-01
CVE-2021-25517,SMR-DEC 2021,False,,SVE-2021-22719,CWE-20,Improper Input Validation,An improper input validation vulnerability in LDFW prior to SMR Dec-2021 Release 1 allows attackers to perform arbitrary code execution.,,2021-12-08T15:15:08.323,2021-12-10T17:00:14.007,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25517,SMR-DEC 2021,False,,SVE-2021-22719,CWE-20,Improper Input Validation,An improper input validation vulnerability in LDFW prior to SMR Dec-2021 Release 1 allows attackers to perform arbitrary code execution.,,2021-12-08T15:15:08.323,2021-12-10T17:00:14.007,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25516,SMR-DEC 2021,False,,SVE-2021-20291,CWE-755,Improper Handling of Exceptional Conditions,An improper check or handling of exceptional conditions in Exynos baseband prior to SMR Dec-2021 Release 1 allows attackers to track locations.,,2021-12-08T15:15:08.260,2021-12-13T17:55:34.503,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,12,2021,2021-12-01
CVE-2021-25516,SMR-DEC 2021,False,,SVE-2021-20291,CWE-703,Improper Check or Handling of Exceptional Conditions,An improper check or handling of exceptional conditions in Exynos baseband prior to SMR Dec-2021 Release 1 allows attackers to track locations.,,2021-12-08T15:15:08.260,2021-12-13T17:55:34.503,cvssMetricV31,NETWORK,LOW,NONE,NONE,HIGH,NONE,NONE,7.5,HIGH,12,2021,2021-12-01
CVE-2021-25514,SMR-DEC 2021,False,,SVE-2021-23271,NVD-CWE-Other,,An improper intent redirection handling in Tags prior to SMR Dec-2021 Release 1 allows attackers to access sensitive information.,,2021-12-08T15:15:08.130,2021-12-10T17:50:10.177,cvssMetricV31,NETWORK,LOW,NONE,REQUIRED,HIGH,NONE,NONE,6.5,MEDIUM,12,2021,2021-12-01
CVE-2021-25513,SMR-DEC 2021,False,11,SVE-2021-23037,CWE-269,Improper Privilege Management,An improper privilege management vulnerability in Apps Edge application prior to SMR Dec-2021 Release 1 allows unauthorized access to some device data on the lockscreen.,,2021-12-08T15:15:08.063,2021-12-10T17:11:19.067,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,12,2021,2021-12-01
CVE-2021-25513,SMR-DEC 2021,False,11,SVE-2021-23037,CWE-269,Improper Privilege Management,An improper privilege management vulnerability in Apps Edge application prior to SMR Dec-2021 Release 1 allows unauthorized access to some device data on the lockscreen.,,2021-12-08T15:15:08.063,2021-12-10T17:11:19.067,cvssMetricV31,PHYSICAL,LOW,NONE,NONE,LOW,NONE,NONE,2.4,LOW,12,2021,2021-12-01
CVE-2021-25511,SMR-DEC 2021,False,"9,10,11",SVE-2021-23076,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),An improper validation vulnerability in FilterProvider prior to SMR Dec-2021 Release 1 allows attackers to write arbitrary files via a path traversal vulnerability.,,2021-12-08T15:15:07.927,2021-12-10T16:35:29.280,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25511,SMR-DEC 2021,False,"9,10,11",SVE-2021-23076,CWE-20,Improper Input Validation,An improper validation vulnerability in FilterProvider prior to SMR Dec-2021 Release 1 allows attackers to write arbitrary files via a path traversal vulnerability.,,2021-12-08T15:15:07.927,2021-12-10T16:35:29.280,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25510,SMR-DEC 2021,False,"9,10,11",SVE-2021-23076,CWE-20,Improper Input Validation,An improper validation vulnerability in FilterProvider prior to SMR Dec-2021 Release 1 allows local arbitrary code execution.,,2021-12-08T15:15:07.863,2021-12-10T23:04:05.293,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25510,SMR-DEC 2021,False,"9,10,11",SVE-2021-23076,CWE-20,Improper Input Validation,An improper validation vulnerability in FilterProvider prior to SMR Dec-2021 Release 1 allows local arbitrary code execution.,,2021-12-08T15:15:07.863,2021-12-10T23:04:05.293,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,12,2021,2021-12-01
CVE-2021-25502,SMR-NOV 2021,False,"(8.1),(9.0),(10.0),(11.0)",SVE-2021-22911,CWE-312,Cleartext Storage of Sensitive Information,A vulnerability of storing sensitive information insecurely in Property Settings prior to SMR Nov-2021 Release 1 allows attackers to read ESN value without priviledge.,,2021-11-05T03:15:10.413,2021-11-08T19:27:13.427,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,11,2021,2021-11-01
CVE-2021-25502,SMR-NOV 2021,False,"(8.1),(9.0),(10.0),(11.0)",SVE-2021-22911,CWE-269,Improper Privilege Management,A vulnerability of storing sensitive information insecurely in Property Settings prior to SMR Nov-2021 Release 1 allows attackers to read ESN value without priviledge.,,2021-11-05T03:15:10.413,2021-11-08T19:27:13.427,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE,5.5,MEDIUM,11,2021,2021-11-01
CVE-2021-25501,SMR-NOV 2021,False,,SVE-2021-22784,NVD-CWE-Other,,An improper access control vulnerability in SCloudBnRReceiver in SecTelephonyProvider prior to SMR Nov-2021 Release 1 allows untrusted application to call some protected providers.,,2021-11-05T03:15:10.067,2022-07-14T17:14:06.773,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,11,2021,2021-11-01
CVE-2021-25501,SMR-NOV 2021,False,,SVE-2021-22784,CWE-284,Improper Access Control,An improper access control vulnerability in SCloudBnRReceiver in SecTelephonyProvider prior to SMR Nov-2021 Release 1 allows untrusted application to call some protected providers.,,2021-11-05T03:15:10.067,2022-07-14T17:14:06.773,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,LOW,NONE,3.3,LOW,11,2021,2021-11-01
CVE-2021-25462,SMR-SEP 2021,False,,SVE-2021-21969,CWE-476,NULL Pointer Dereference,NULL pointer dereference vulnerability in NPU driver prior to SMR Sep-2021 Release 1 allows attackers to cause memory corruption.,,2021-09-09T19:15:11.200,2021-09-23T14:37:45.853,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2021,2021-09-01
CVE-2021-25462,SMR-SEP 2021,False,,SVE-2021-21969,CWE-476,NULL Pointer Dereference,NULL pointer dereference vulnerability in NPU driver prior to SMR Sep-2021 Release 1 allows attackers to cause memory corruption.,,2021-09-09T19:15:11.200,2021-09-23T14:37:45.853,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2021,2021-09-01
CVE-2021-25461,SMR-SEP 2021,False,,SVE-2021-22411,CWE-787,Out-of-bounds Write,An improper length check in APAService prior to SMR Sep-2021 Release 1 results in stack based Buffer Overflow.,,2021-09-09T19:15:11.037,2022-04-26T15:33:37.653,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2021,2021-09-01
CVE-2021-25461,SMR-SEP 2021,False,,SVE-2021-22411,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),An improper length check in APAService prior to SMR Sep-2021 Release 1 results in stack based Buffer Overflow.,,2021-09-09T19:15:11.037,2022-04-26T15:33:37.653,cvssMetricV31,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH,7.8,HIGH,09,2021,2021-09-01
CVE-2021-25460,SMR-SEP 2021,False,,SVE-2021-22603,NVD-CWE-Other,,An improper access control vulnerability in sspExit() in BlockchainTZService prior to SMR Sep-2021 Release 1 allows attackers to terminate BlockchainTZService.,,2021-09-09T19:15:10.933,2022-09-23T19:08:05.370,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2021,2021-09-01
CVE-2021-25460,SMR-SEP 2021,False,,SVE-2021-22603,CWE-285,Improper Authorization,An improper access control vulnerability in sspExit() in BlockchainTZService prior to SMR Sep-2021 Release 1 allows attackers to terminate BlockchainTZService.,,2021-09-09T19:15:10.933,2022-09-23T19:08:05.370,cvssMetricV31,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH,5.5,MEDIUM,09,2021,2021-09-01
